subj,session,block,trial,set_size,response,rt,correct,response_category
11,1,1,17,2,848,0.978,1,correct
11,1,1,18,8,614,10.966,1,correct
11,1,1,19,4,271,2.23,1,correct
11,1,1,20,8,147,13.031,1,correct
11,1,1,21,8,54,-1,0,new
11,1,1,22,6,875,2.235,1,correct
11,1,1,23,6,74,-1,1,correct
11,1,1,24,4,73,1.955,1,correct
11,1,1,25,6,671,2.321,1,correct
11,1,1,26,4,50,-1,1,correct
11,1,1,27,4,207,1.725,1,correct
11,1,1,28,2,738,-1,1,correct
11,1,2,1,8,573,6.277,1,correct
11,1,2,2,6,350,2.701,1,correct
11,1,2,3,2,344,1.29,1,correct
11,1,2,4,4,604,3.823,1,correct
11,1,2,5,8,55,4.616,1,correct
11,1,2,6,4,100,2.883,1,correct
11,1,2,7,2,718,1.216,1,correct
11,1,2,8,8,933,11.712,0,intrusion
11,1,2,9,2,637,-1,1,correct
11,1,2,10,8,804,4.604,1,correct
11,1,2,11,2,802,2.173,1,correct
11,1,2,12,8,852,2.029,1,correct
11,1,2,13,8,949,20.158,1,correct
11,1,2,14,8,997,-1,0,new
11,1,2,15,6,486,4.534,1,correct
11,1,2,16,8,183,7.772,1,correct
11,1,2,17,4,334,-1,0,new
11,1,2,18,4,506,1.14,1,correct
11,1,2,19,6,1122,7.011,1,correct
11,1,2,20,6,1076,8.475,0,intrusion
11,1,2,21,6,749,-1,1,correct
11,1,2,22,4,824,3.171,1,correct
11,1,2,23,6,757,1.65,1,correct
11,1,2,24,4,332,1.067,1,correct
11,1,2,25,6,599,5.12,1,correct
11,1,2,26,6,894,5.783,1,correct
11,1,2,27,8,385,17.24,1,correct
11,1,2,28,8,987,2.823,1,correct
11,1,3,1,2,622,-1,1,correct
11,1,3,2,8,300,5.187,1,correct
11,1,3,3,8,205,-1,1,correct
11,1,3,4,8,820,11.685,0,intrusion
11,1,3,5,6,1047,6.386,1,correct
11,1,3,6,6,476,-1,1,correct
11,1,3,7,8,41,2.642,1,correct
11,1,3,8,8,898,3.405,1,correct
11,1,3,9,4,543,3.07,1,correct
11,1,3,10,8,313,5.668,1,correct
11,1,3,11,8,8,5.932,1,correct
11,1,3,12,2,666,1.721,1,correct
11,1,3,13,8,558,4.439,1,correct
11,1,3,14,4,88,3.998,1,correct
11,1,3,15,4,563,-1,0,new
11,1,3,16,6,789,2.854,1,correct
11,1,3,17,2,1067,1.029,1,correct
11,1,3,18,4,782,2.44,1,correct
11,1,3,19,6,447,15.157,1,correct
11,1,3,20,6,413,3.048,1,correct
11,1,3,21,6,487,4.439,1,correct
11,1,3,22,8,1154,12.386,1,correct
11,1,3,23,4,33,2.901,1,correct
11,1,3,24,8,512,16.115,0,intrusion
11,1,3,25,6,399,11.091,1,correct
11,1,3,26,4,454,2.834,1,correct
11,1,3,27,6,642,1.775,1,correct
11,1,3,28,2,48,1.741,1,correct
11,1,4,1,8,404,5.379,1,correct
11,1,4,2,8,128,2.958,1,correct
11,1,4,3,6,1024,1.42,1,correct
11,1,4,4,4,29,1.184,1,correct
11,1,4,5,8,382,10.419,0,intrusion
11,1,4,6,8,307,6.568,1,correct
11,1,4,7,8,214,2.968,1,correct
11,1,4,8,8,934,4.664,1,correct
11,1,4,9,6,967,1.885,1,correct
11,1,4,10,2,277,1.452,1,correct
11,1,4,11,6,449,-1,0,new
11,1,4,12,8,320,8.047,1,correct
11,1,4,13,8,304,6.109,1,correct
11,1,4,14,4,627,-1,0,intrusion
11,1,4,15,8,431,-1,0,intrusion
11,1,4,16,6,657,2.36,1,correct
11,1,4,17,4,774,1.12,1,correct
11,1,4,18,2,462,1.623,1,correct
11,1,4,19,6,288,5.573,1,correct
11,1,4,20,4,624,7.693,1,correct
11,1,4,21,4,171,3.317,1,correct
11,1,4,22,8,19,9.244,0,intrusion
11,1,4,23,6,675,8.299,1,correct
11,1,4,24,2,52,-1,1,correct
11,1,4,25,4,443,1.565,1,correct
11,1,4,26,6,796,2.141,1,correct
11,1,4,27,6,217,2.038,1,correct
11,1,4,28,2,759,1.406,1,correct
11,1,5,1,6,370,3.664,1,correct
11,1,5,2,6,410,4.944,1,correct
11,1,5,3,2,729,2.096,1,correct
11,1,5,4,2,467,-1,1,correct
11,1,5,5,4,436,6.289,1,correct
11,1,5,6,6,249,4.082,1,correct
11,1,5,7,8,139,2.855,1,correct
11,1,5,8,8,598,1.998,1,correct
11,1,5,9,8,405,-1,1,correct
11,1,5,10,2,906,1.69,1,correct
11,1,5,11,8,664,5.054,1,correct
11,1,5,12,2,1079,1.471,1,correct
11,1,5,13,8,1198,2.612,1,correct
11,1,5,14,4,851,1.133,1,correct
11,1,5,15,8,693,1.369,1,correct
11,1,5,16,6,263,1.898,1,correct
11,1,5,17,6,727,12.021,1,correct
11,1,5,18,6,504,3.113,1,correct
11,1,5,19,4,59,-1,1,correct
11,1,5,20,4,837,1.788,1,correct
11,1,5,21,4,499,1.228,1,correct
11,1,5,22,8,971,8.734,0,intrusion
11,1,5,23,6,708,3.013,1,correct
11,1,5,24,8,874,4.484,1,correct
11,1,5,25,4,1089,2.449,1,correct
11,1,5,26,8,701,4.471,1,correct
11,1,5,27,6,1159,-1,0,new
11,1,5,28,8,853,2.261,1,correct
11,1,6,1,8,385,3.639,1,correct
11,1,6,2,2,321,-1,1,correct
11,1,6,3,6,417,-1,0,new
11,1,6,4,8,24,1.068,1,correct
11,1,6,5,8,309,-1,0,new
11,1,6,6,4,453,1.054,1,correct
11,1,6,7,8,697,1.655,1,correct
11,1,6,8,6,109,6.811,1,correct
11,1,6,9,6,809,5.415,1,correct
11,1,6,10,6,754,2.781,1,correct
11,1,6,11,4,87,1.451,1,correct
11,1,6,12,6,714,2.585,1,correct
11,1,6,13,8,647,16.442,0,intrusion
11,1,6,14,8,655,12.813,1,correct
11,1,6,15,2,241,1.583,1,correct
11,1,6,16,8,120,11.967,1,correct
11,1,6,17,4,316,2.283,1,correct
11,1,6,18,4,32,-1,0,new
11,1,6,19,4,152,1.474,1,correct
11,1,6,20,8,635,5.437,0,intrusion
11,1,6,21,4,1073,1.704,1,correct
11,1,6,22,8,164,2.851,1,correct
11,1,6,23,2,146,1.031,1,correct
11,1,6,24,8,322,5.629,1,correct
11,1,6,25,6,1094,14.408,1,correct
11,1,6,26,6,1168,1.767,1,correct
11,1,6,27,6,369,19.685,0,intrusion
11,1,6,28,2,911,0.791,1,correct
11,1,7,1,8,514,1.969,1,correct
11,1,7,2,4,588,1.949,1,correct
11,1,7,3,8,1039,3.293,1,correct
11,1,7,4,6,629,-1,0,new
11,1,7,5,2,783,1.114,1,correct
11,1,7,6,6,440,9.175,1,correct
11,1,7,7,4,162,3.002,1,correct
11,1,7,8,8,803,19.614,1,correct
11,1,7,9,8,731,4.147,1,correct
11,1,7,10,2,353,1.088,1,correct
11,1,7,11,8,74,19.891,1,correct
11,1,7,12,2,985,-1,1,correct
11,1,7,13,8,757,15.043,0,new
11,1,7,14,8,1061,-1,0,new
11,1,7,15,6,1137,2.492,1,correct
11,1,7,16,4,265,2.411,1,correct
11,1,7,17,4,751,3.412,1,correct
11,1,7,18,8,660,1.026,1,correct
11,1,7,19,4,562,3.164,1,correct
11,1,7,20,8,187,1.393,1,correct
11,1,7,21,6,30,8.224,1,correct
11,1,7,22,6,1119,1.022,1,correct
11,1,7,23,6,683,1.231,1,correct
11,1,7,24,6,13,11.96,1,correct
11,1,7,25,6,323,3.024,1,correct
11,1,7,26,8,363,7.772,0,intrusion
11,1,7,27,4,4,-1,1,correct
11,1,7,28,2,404,2.316,1,correct
11,2,1,1,4,550,3.199,1,correct
11,2,1,2,2,288,1.398,1,correct
11,2,1,3,8,100,2.568,1,correct
11,2,1,4,8,892,2.247,1,correct
11,2,1,5,8,787,6.047,0,intrusion
11,2,1,6,8,1183,4.042,0,intrusion
11,2,1,7,6,611,4.263,1,correct
11,2,1,8,6,423,1.278,1,correct
11,2,1,9,4,312,2.284,1,correct
11,2,1,10,8,356,7.248,0,intrusion
11,2,1,11,6,1197,-1,1,correct
11,2,1,12,8,804,-1,1,correct
11,2,1,13,8,54,22.562,1,correct
11,2,1,14,8,961,12.526,1,correct
11,2,1,15,6,50,3.962,1,correct
11,2,1,16,6,656,6.227,1,correct
11,2,1,17,4,519,1.134,1,correct
11,2,1,18,2,773,0.787,1,correct
11,2,1,19,4,533,-1,1,correct
11,2,1,20,2,298,-1,1,correct
11,2,1,21,4,471,1.64,1,correct
11,2,1,22,6,894,14.075,1,correct
11,2,1,23,6,1080,2.684,1,correct
11,2,1,24,6,873,1.661,1,correct
11,2,1,25,8,671,3.301,0,intrusion
11,2,1,26,2,250,0.988,1,correct
11,2,1,27,8,768,15.938,1,correct
11,2,1,28,4,158,1.527,1,correct
11,2,2,1,6,701,4.441,1,correct
11,2,2,2,6,839,4.482,1,correct
11,2,2,3,8,157,-1,0,new
11,2,2,4,8,1161,1.661,1,correct
11,2,2,5,6,114,2.284,1,correct
11,2,2,6,6,15,-1,0,new
11,2,2,7,4,433,2.647,1,correct
11,2,2,8,6,480,3.529,1,correct
11,2,2,9,8,85,3.143,0,intrusion
11,2,2,10,4,1077,1.68,1,correct
11,2,2,11,8,431,8.223,1,correct
11,2,2,12,8,624,7.306,0,intrusion
11,2,2,13,8,907,4.421,1,correct
11,2,2,14,4,167,1.183,1,correct
11,2,2,15,2,321,-1,1,correct
11,2,2,16,2,318,1.021,1,correct
11,2,2,17,4,1133,1.741,1,correct
11,2,2,18,4,899,1.718,1,correct
11,2,2,19,8,320,7.198,1,correct
11,2,2,20,8,294,6.38,0,intrusion
11,2,2,21,6,163,4.467,1,correct
11,2,2,22,2,172,0.901,1,correct
11,2,2,23,6,404,1.295,1,correct
11,2,2,24,8,658,0.88,0,new
11,2,2,25,2,189,1.16,1,correct
11,2,2,26,6,748,5.696,1,correct
11,2,2,27,4,334,-1,0,new
11,2,2,28,8,1184,9.742,0,intrusion
11,2,3,1,8,686,1.899,1,correct
11,2,3,2,6,401,1.349,1,correct
11,2,3,3,8,45,-1,0,new
11,2,3,4,2,483,-1,1,correct
11,2,3,5,2,340,1.444,1,correct
11,2,3,6,8,98,1.952,1,correct
11,2,3,7,8,900,3.2,1,correct
11,2,3,8,8,170,3.419,1,correct
11,2,3,9,6,53,-1,0,new
11,2,3,10,4,850,1.41,1,correct
11,2,3,11,4,35,0.879,1,correct
11,2,3,12,6,679,3.489,1,correct
11,2,3,13,6,972,1.827,1,correct
11,2,3,14,2,468,0.934,1,correct
11,2,3,15,4,143,1.48,1,correct
11,2,3,16,4,302,0.801,1,correct
11,2,3,17,6,674,3.011,1,correct
11,2,3,18,6,102,6.805,1,correct
11,2,3,19,8,759,5.184,1,correct
11,2,3,20,8,200,1.517,1,correct
11,2,3,21,8,1061,2.92,0,intrusion
11,2,3,22,8,549,2.046,1,correct
11,2,3,23,8,615,3.577,1,correct
11,2,3,24,6,105,2.301,1,correct
11,2,3,25,6,631,1.746,1,correct
11,2,3,26,2,10,0.955,1,correct
11,2,3,27,4,339,-1,1,correct
11,2,3,28,4,680,2.751,1,correct
11,2,4,1,8,944,3.448,0,intrusion
11,2,4,2,4,497,4.01,1,correct
11,2,4,3,6,479,3.159,1,correct
11,2,4,4,6,553,-1,0,new
11,2,4,5,2,688,0.898,1,correct
11,2,4,6,8,785,2.244,1,correct
11,2,4,7,8,916,1.095,1,correct
11,2,4,8,6,132,1.876,1,correct
11,2,4,9,4,161,-1,0,new
11,2,4,10,6,689,3.863,1,correct
11,2,4,11,8,958,2.014,1,correct
11,2,4,12,8,759,-1,0,new
11,2,4,13,8,803,8.321,1,correct
11,2,4,14,2,646,1.001,1,correct
11,2,4,15,4,363,3.782,1,correct
11,2,4,16,8,918,4.731,1,correct
11,2,4,17,4,1187,5.186,1,correct
11,2,4,18,6,357,2.796,1,correct
11,2,4,19,8,91,9.653,0,intrusion
11,2,4,20,4,388,1.258,1,correct
11,2,4,21,8,393,8.487,0,new
11,2,4,22,2,818,-1,1,correct
11,2,4,23,8,950,6.089,1,correct
11,2,4,24,6,63,1.265,1,correct
11,2,4,25,2,1138,1.45,1,correct
11,2,4,26,6,685,1.443,1,correct
11,2,4,27,4,470,1.944,1,correct
11,2,4,28,6,968,1.387,1,correct
11,2,5,1,4,639,0.955,1,correct
11,2,5,2,8,1171,4.418,0,intrusion
11,2,5,3,8,940,4.594,1,correct
11,2,5,4,2,963,1.067,1,correct
11,2,5,5,8,445,3.458,1,correct
11,2,5,6,4,1164,-1,1,correct
11,2,5,7,6,384,16.139,0,new
11,2,5,8,8,84,7.483,0,new
11,2,5,9,6,797,1.375,1,correct
11,2,5,10,6,715,5.065,1,correct
11,2,5,11,8,217,1.628,1,correct
11,2,5,12,6,857,2.756,0,intrusion
11,2,5,13,4,1097,1.856,1,correct
11,2,5,14,4,537,2.637,1,correct
11,2,5,15,2,502,0.927,1,correct
11,2,5,16,8,544,1.3,1,correct
11,2,5,17,2,494,0.965,1,correct
11,2,5,18,8,878,7.046,0,intrusion
11,2,5,19,6,1167,2.833,1,correct
11,2,5,20,2,587,-1,1,correct
11,2,5,21,8,1087,-1,0,new
11,2,5,22,8,683,5.357,1,correct
11,2,5,23,4,1139,1.619,1,correct
11,2,5,24,6,1154,-1,0,new
11,2,5,25,6,16,1.892,1,correct
11,2,5,26,4,523,1.174,1,correct
11,2,5,27,8,229,2.894,1,correct
11,2,5,28,6,107,2.222,1,correct
11,2,6,1,4,861,1.762,1,correct
11,2,6,2,6,853,1.13,1,correct
11,2,6,3,2,933,-1,1,correct
11,2,6,4,8,1017,1.315,1,correct
11,2,6,5,8,1110,1.99,1,correct
11,2,6,6,2,590,0.931,1,correct
11,2,6,7,6,893,3.644,1,correct
11,2,6,8,8,588,1.666,1,correct
11,2,6,9,2,643,0.925,1,correct
11,2,6,10,4,368,0.814,1,correct
11,2,6,11,6,1068,2.085,0,intrusion
11,2,6,12,8,753,4.532,1,correct
11,2,6,13,4,43,1.212,1,correct
11,2,6,14,2,186,0.795,1,correct
11,2,6,15,6,766,-1,0,new
11,2,6,16,8,443,8.998,1,correct
11,2,6,17,8,543,9.848,0,intrusion
11,2,6,18,8,420,5.689,0,intrusion
11,2,6,19,8,649,15.904,1,correct
11,2,6,20,6,753,2.565,1,correct
11,2,6,21,4,144,-1,1,correct
11,2,6,22,6,1038,11.953,0,intrusion
11,2,6,23,4,487,1.565,1,correct
11,2,6,24,8,715,1.134,1,correct
11,2,6,25,4,214,0.902,1,correct
11,2,6,26,8,1190,-1,0,new
11,2,6,27,6,1052,4.084,1,correct
11,2,6,28,6,708,1.975,1,correct
11,2,7,1,8,854,12.746,1,correct
11,2,7,2,6,108,3.698,1,correct
11,2,7,3,6,329,0.903,1,correct
11,2,7,4,8,45,2.043,1,correct
11,2,7,5,6,809,3.121,1,correct
11,2,7,6,8,766,1.891,1,correct
11,2,7,7,2,536,0.944,1,correct
11,2,7,8,4,673,2.769,1,correct
11,2,7,9,2,497,1.023,1,correct
11,2,7,10,8,1190,2.505,1,correct
11,2,7,11,8,311,2.243,1,correct
11,2,7,12,4,85,-1,0,new
11,2,7,13,4,980,0.982,1,correct
11,2,7,14,6,740,2.429,1,correct
11,2,7,15,4,770,1.683,1,correct
11,2,7,16,8,656,1.684,1,correct
11,2,7,17,2,1118,-1,1,correct
11,2,7,18,8,1074,-1,0,new
11,2,7,19,8,1113,2.083,1,correct
11,2,7,20,4,952,1.421,1,correct
11,2,7,21,4,1116,1.986,1,correct
11,2,7,22,6,848,1.126,1,correct
11,2,7,23,6,741,2.894,1,correct
11,2,7,24,2,529,1.253,1,correct
11,2,7,25,6,480,-1,0,new
11,2,7,26,8,27,1.57,1,correct
11,2,7,27,8,659,5.203,1,correct
11,2,7,28,6,694,5.798,1,correct
11,2,8,1,8,244,-1,0,new
11,2,8,2,8,1014,3.391,1,correct
11,2,8,3,6,1139,1.445,1,correct
11,2,8,4,4,322,0.831,1,correct
11,2,8,5,6,779,1.038,1,correct
11,2,8,6,8,537,5.393,0,intrusion
11,2,8,7,2,868,-1,1,correct
11,2,8,8,6,216,2.302,1,correct
11,2,8,9,6,422,2.629,1,correct
11,2,8,10,8,614,4.049,1,correct
11,2,8,11,6,409,9.532,1,correct
11,2,8,12,8,648,7.226,1,correct
11,2,8,13,4,16,1.452,1,correct
11,2,8,14,6,85,-1,0,new
11,2,8,15,2,131,1.537,1,correct
11,2,8,16,4,32,2.229,1,correct
11,2,8,17,8,450,1.091,1,correct
11,2,8,18,8,827,7.45,1,correct
11,2,8,19,6,516,3.082,1,correct
11,2,8,20,4,1061,-1,0,new
11,2,8,21,8,851,4.294,1,correct
11,2,8,22,4,970,1.506,1,correct
11,2,8,23,6,1111,2.951,1,correct
11,2,8,24,4,713,1.073,1,correct
11,2,8,25,8,561,19.523,0,intrusion
11,2,8,26,8,167,6.218,1,correct
11,2,8,27,2,499,0.679,1,correct
11,2,8,28,2,340,0.882,1,correct
11,3,1,1,6,538,5.102,1,correct
11,3,1,2,6,724,3.567,1,correct
11,3,1,3,8,380,8.726,1,correct
11,3,1,4,4,132,-1,0,new
11,3,1,5,6,190,2.555,1,correct
11,3,1,6,8,665,8.213,1,correct
11,3,1,7,8,350,14.682,1,correct
11,3,1,8,4,646,1.089,1,correct
11,3,1,9,8,827,3.543,1,correct
11,3,1,10,6,506,-1,0,new
11,3,1,11,4,1067,2.209,1,correct
11,3,1,12,4,966,1.995,1,correct
11,3,1,13,6,1141,2.485,1,correct
11,3,1,14,2,979,0.887,1,correct
11,3,1,15,4,282,0.871,1,correct
11,3,1,16,8,630,6.526,0,intrusion
11,3,1,17,8,196,-1,0,new
11,3,1,18,4,154,5.57,1,correct
11,3,1,19,2,202,1.051,1,correct
11,3,1,20,6,961,1.415,1,correct
11,3,1,21,8,1125,1.116,1,correct
11,3,1,22,8,280,4.233,1,correct
11,3,1,23,2,1117,1.109,1,correct
11,3,1,24,6,11,1.616,1,correct
11,3,1,25,8,1098,2.51,1,correct
11,3,1,26,2,666,-1,1,correct
11,3,1,27,6,288,1.439,1,correct
11,3,1,28,8,185,1.426,1,correct
11,3,2,1,4,262,1.927,1,correct
11,3,2,2,8,47,1.515,1,correct
11,3,2,3,8,497,5.15,1,correct
11,3,2,4,4,409,2.125,1,correct
11,3,2,5,8,713,10.389,0,intrusion
11,3,2,6,8,303,6.227,0,intrusion
11,3,2,7,6,895,1.197,1,correct
11,3,2,8,6,926,1.07,1,correct
11,3,2,9,8,445,4.856,1,correct
11,3,2,10,4,486,2.377,0,intrusion
11,3,2,11,6,623,2.027,1,correct
11,3,2,12,4,384,0.986,1,correct
11,3,2,13,2,337,0.907,1,correct
11,3,2,14,8,861,8.745,0,new
11,3,2,15,8,314,23.535,0,intrusion
11,3,2,16,8,349,-1,1,correct
11,3,2,17,6,90,1.426,1,correct
11,3,2,18,8,419,1.426,1,correct
11,3,2,19,6,150,3.805,1,correct
11,3,2,20,4,713,-1,0,new
11,3,2,21,2,690,1.24,1,correct
11,3,2,22,8,924,1.959,1,correct
11,3,2,23,6,1040,1.58,1,correct
11,3,2,24,2,484,-1,1,correct
11,3,2,25,2,819,2.133,1,correct
11,3,2,26,4,556,2.622,1,correct
11,3,2,27,6,1143,4.19,1,correct
11,3,2,28,6,505,-1,0,new
11,3,3,1,8,1096,14.647,0,intrusion
11,3,3,2,2,44,2.084,1,correct
11,3,3,3,6,115,-1,0,new
11,3,3,4,2,424,0.867,1,correct
11,3,3,5,6,548,7.414,1,correct
11,3,3,6,8,906,10.527,1,correct
11,3,3,7,6,1133,3.202,1,correct
11,3,3,8,4,981,-1,1,correct
11,3,3,9,6,465,3.927,1,correct
11,3,3,10,4,814,1.01,1,correct
11,3,3,11,4,800,0.989,1,correct
11,3,3,12,4,1130,2.509,1,correct
11,3,3,13,8,852,3.553,1,correct
11,3,3,14,8,1105,12.069,0,intrusion
11,3,3,15,6,1128,1.631,1,correct
11,3,3,16,2,990,0.945,1,correct
11,3,3,17,6,467,2.813,1,correct
11,3,3,18,8,758,4.651,1,correct
11,3,3,19,6,1104,3.582,1,correct
11,3,3,20,8,311,5.183,1,correct
11,3,3,21,8,199,14.278,0,new
11,3,3,22,4,335,1.669,1,correct
11,3,3,23,4,298,1.447,1,correct
11,3,3,24,2,1166,-1,1,correct
11,3,3,25,8,722,15.512,1,correct
11,3,3,26,6,1069,8.337,0,intrusion
11,3,3,27,8,136,3.008,1,correct
11,3,3,28,8,806,-1,0,intrusion
11,3,4,1,6,656,3.04,1,correct
11,3,4,2,8,372,12.474,0,intrusion
11,3,4,3,2,186,2.244,1,correct
11,3,4,4,4,265,2.008,1,correct
11,3,4,5,6,645,1.573,1,correct
11,3,4,6,8,619,4.993,1,correct
11,3,4,7,2,812,0.836,1,correct
11,3,4,8,8,353,2.348,0,intrusion
11,3,4,9,6,648,2.672,1,correct
11,3,4,10,4,243,0.937,1,correct
11,3,4,11,8,658,3.232,1,correct
11,3,4,12,8,595,3.533,0,intrusion
11,3,4,13,6,621,-1,0,new
11,3,4,14,2,100,1.195,1,correct
11,3,4,15,8,1041,2.724,1,correct
11,3,4,16,4,576,1.708,1,correct
11,3,4,17,4,364,1.947,1,correct
11,3,4,18,8,340,2.825,0,intrusion
11,3,4,19,8,804,1.819,1,correct
11,3,4,20,6,155,1.151,1,correct
11,3,4,21,8,406,4.948,1,correct
11,3,4,22,6,858,1.817,1,correct
11,3,4,23,2,1127,-1,1,correct
11,3,4,24,6,1024,1.714,1,correct
11,3,4,25,4,1006,-1,0,new
11,3,4,26,4,887,2.267,1,correct
11,3,4,27,6,401,2.391,1,correct
11,3,4,28,8,74,-1,0,new
11,3,5,1,8,517,1.716,1,correct
11,3,5,2,8,31,7.031,0,intrusion
11,3,5,3,6,629,-1,0,new
11,3,5,4,2,346,1.264,1,correct
11,3,5,5,4,1177,2.209,1,correct
11,3,5,6,6,455,1.227,1,correct
11,3,5,7,8,782,4.529,1,correct
11,3,5,8,6,1025,7.166,1,correct
11,3,5,9,8,45,-1,0,new
11,3,5,10,6,390,2.452,1,correct
11,3,5,11,8,317,3.43,1,correct
11,3,5,12,4,175,0.918,1,correct
11,3,5,13,6,775,1.421,1,correct
11,3,5,14,4,278,-1,1,correct
11,3,5,15,6,1060,2.558,1,correct
11,3,5,16,8,629,5.95,1,correct
11,3,5,17,6,609,1.649,1,correct
11,3,5,18,8,141,3.404,1,correct
11,3,5,19,8,1068,4.556,1,correct
11,3,5,20,6,482,4.957,1,correct
11,3,5,21,4,732,1.328,1,correct
11,3,5,22,8,591,8.299,1,correct
11,3,5,23,4,697,1.403,1,correct
11,3,5,24,2,547,1.079,1,correct
11,3,5,25,8,229,1.825,1,correct
11,3,5,26,4,1154,1.388,1,correct
11,3,5,27,2,1052,-1,1,correct
11,3,5,28,2,792,1.06,1,correct
11,3,6,1,4,310,3.24,1,correct
11,3,6,2,4,1086,1.786,1,correct
11,3,6,3,8,491,1.787,1,correct
11,3,6,4,8,482,3.654,1,correct
11,3,6,5,6,397,-1,0,intrusion
11,3,6,6,6,36,3.65,1,correct
11,3,6,7,4,526,3.342,1,correct
11,3,6,8,2,781,1.445,1,correct
11,3,6,9,4,129,1.713,1,correct
11,3,6,10,6,178,1.676,1,correct
11,3,6,11,6,1034,3.491,1,correct
11,3,6,12,8,625,7.977,1,correct
11,3,6,13,4,289,1.893,1,correct
11,3,6,14,8,108,2.223,1,correct
11,3,6,15,8,378,9.911,0,intrusion
11,3,6,16,8,550,8.813,1,correct
11,3,6,17,6,118,5.826,0,new
11,3,6,18,6,174,1.639,1,correct
11,3,6,19,8,713,-1,0,intrusion
11,3,6,20,8,1158,2.378,1,correct
11,3,6,21,6,569,2.353,1,correct
11,3,6,22,8,1120,2.151,1,correct
11,3,6,23,2,865,0.777,1,correct
11,3,6,24,8,393,1.514,1,correct
11,3,6,25,2,731,-1,1,correct
11,3,6,26,4,775,-1,0,new
11,3,6,27,6,960,1.221,1,correct
11,3,6,28,2,352,1.01,1,correct
11,3,7,1,8,565,1.22,1,correct
11,3,7,2,8,780,2.315,1,correct
11,3,7,3,4,82,1.237,1,correct
11,3,7,4,8,886,1.571,1,correct
11,3,7,5,4,247,0.926,1,correct
11,3,7,6,8,169,5.497,0,intrusion
11,3,7,7,6,646,1.623,1,correct
11,3,7,8,6,152,1.366,1,correct
11,3,7,9,4,1108,-1,1,correct
11,3,7,10,4,706,3.1,1,correct
11,3,7,11,2,54,1.044,1,correct
11,3,7,12,4,1077,1.042,1,correct
11,3,7,13,8,528,1.891,1,correct
11,3,7,14,6,587,1.988,1,correct
11,3,7,15,2,792,-1,1,correct
11,3,7,16,8,295,14.346,0,new
11,3,7,17,2,157,0.993,1,correct
11,3,7,18,8,862,-1,1,correct
11,3,7,19,6,354,3.867,1,correct
11,3,7,20,8,981,13.27,0,intrusion
11,3,7,21,6,251,1.058,1,correct
11,3,7,22,6,675,0.907,1,correct
11,3,7,23,2,1102,0.745,1,correct
11,3,7,24,4,1147,1.177,1,correct
11,3,7,25,6,334,-1,1,correct
11,3,7,26,8,705,1.259,1,correct
11,3,7,27,6,620,1.411,1,correct
11,3,7,28,8,1116,2.174,1,correct
11,3,8,1,2,459,0.815,1,correct
11,3,8,2,4,345,1.119,1,correct
11,3,8,3,8,480,1.41,1,correct
11,3,8,4,4,1084,-1,1,correct
11,3,8,5,8,1029,1.023,1,correct
11,3,8,6,4,397,1.519,1,correct
11,3,8,7,6,1168,2.451,1,correct
11,3,8,8,8,850,19.774,1,correct
11,3,8,9,2,751,0.953,1,correct
11,3,8,10,6,224,13.02,0,intrusion
11,3,8,11,4,344,1.501,1,correct
11,3,8,12,8,988,1.958,1,correct
11,3,8,13,8,236,-1,1,correct
11,3,8,14,2,958,-1,1,correct
11,3,8,15,6,1146,1.353,1,correct
11,3,8,16,8,1186,3.724,1,correct
11,3,8,17,6,311,3.563,1,correct
11,3,8,18,8,498,1.239,1,correct
11,3,8,19,6,432,9.525,1,correct
11,3,8,20,4,50,1.786,1,correct
11,3,8,21,4,915,1.769,1,correct
11,3,8,22,6,51,7.503,0,intrusion
11,3,8,23,6,335,3.378,1,correct
11,3,8,24,8,279,1.489,1,correct
11,3,8,25,8,506,2.451,1,correct
11,3,8,26,2,794,0.829,1,correct
11,3,8,27,6,399,-1,1,correct
11,3,8,28,8,471,3.505,1,correct
12,1,1,1,6,442,2.942,1,correct
12,1,1,2,8,866,-1,0,new
12,1,1,3,4,739,2.763,1,correct
12,1,1,4,6,1046,1.31,1,correct
12,1,1,5,8,632,6.275,1,correct
12,1,1,6,6,434,3.284,0,intrusion
12,1,1,7,4,1160,1.904,1,correct
12,1,1,8,8,201,11.982,1,correct
12,1,1,9,6,1126,4.717,0,intrusion
12,1,1,10,6,1041,-1,1,correct
12,1,1,11,4,726,1.991,1,correct
12,1,1,12,4,1015,4.962,1,correct
12,1,1,13,4,210,6.508,0,intrusion
12,1,1,14,8,468,1.933,0,intrusion
12,1,1,15,2,901,1.439,1,correct
12,1,1,16,2,458,1.143,1,correct
12,1,1,17,6,1032,1.747,1,correct
12,1,1,18,4,779,-1,1,correct
12,1,1,19,8,795,2.556,1,correct
12,1,1,20,8,297,2.022,1,correct
12,1,1,21,6,723,1.69,1,correct
12,1,1,22,6,445,3.398,1,correct
12,1,1,23,8,933,5.444,1,correct
12,1,1,24,2,30,0.888,1,correct
12,1,1,25,8,909,2.665,1,correct
12,1,1,26,8,993,1.697,1,correct
12,1,1,27,8,922,15.454,1,correct
12,1,1,28,2,27,-1,1,correct
12,1,2,1,6,938,3.41,0,intrusion
12,1,2,2,6,186,-1,1,correct
12,1,2,3,6,1070,1.855,1,correct
12,1,2,4,4,682,1.818,1,correct
12,1,2,5,6,366,1.283,1,correct
12,1,2,6,8,827,6.852,1,correct
